feature,sensor_0_avg,wind_speed_3_avg,wind_speed_4_avg,wind_speed_3_max,wind_speed_3_min,wind_speed_3_std,sensor_6_avg,sensor_7_avg,sensor_8_avg,sensor_9_avg,sensor_10_avg,sensor_11_avg,sensor_12_avg,sensor_13_avg,sensor_14_avg,sensor_15_avg,sensor_16_avg,sensor_17_avg,sensor_18_avg,sensor_18_max,sensor_18_min,sensor_18_std,sensor_19_avg,sensor_20_avg,sensor_21_avg,sensor_22_avg,sensor_23_avg,sensor_24_avg,sensor_25_avg,sensor_26_avg,reactive_power_27_avg,reactive_power_27_max,reactive_power_27_min,reactive_power_27_std,reactive_power_28_avg,reactive_power_28_max,reactive_power_28_min,reactive_power_28_std,power_29_avg,power_29_max,power_29_min,power_29_std,power_30_avg,power_30_max,power_30_min,power_30_std,sensor_31_avg,sensor_31_max,sensor_31_min,sensor_31_std,sensor_32_avg,sensor_33_avg,sensor_34_avg,sensor_35_avg,sensor_36_avg,sensor_37_avg,sensor_38_avg,sensor_39_avg,sensor_40_avg,sensor_41_avg,sensor_43_avg,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,sensor_50,sensor_51,sensor_52_avg,sensor_52_max,sensor_52_min,sensor_52_std,sensor_53_avg,sensor_1_avg_sin,sensor_1_avg_cos,sensor_2_avg_sin,sensor_2_avg_cos,sensor_5_avg_sin,sensor_5_avg_cos,sensor_5_max_sin,sensor_5_max_cos,sensor_5_min_sin,sensor_5_min_cos,sensor_5_std_sin,sensor_5_std_cos,sensor_42_avg_sin,sensor_42_avg_cos,yaw_misalignment_abs,label
power_29_std,0.15304593894268906,0.7149346913502941,0.7170608545812349,0.6990143883857405,0.48729111624873095,0.7326997735872296,0.19902574471964457,0.46030104132945227,0.5885341135036017,0.4908283232367119,0.4703739771113329,0.6929501958696986,0.6529437384085729,0.5969564383601322,0.5926335719675048,0.6486602379922708,0.6456511609690267,0.6455051144876177,0.6781414182558073,0.7111523601350679,0.6146177113088095,0.45115784029725914,0.4757052356906718,0.5505781017752434,0.550557205200552,0.5118398383504383,0.6815082064468776,0.681203519383694,0.6796911651478067,0.009822109372353336,0.7296509588651714,0.8073717368631537,0.6207737596723258,0.48358892436216416,-0.7594762368689953,-0.6426792926687437,-0.7864178091175082,0.35882140514895183,0.7213866732776154,0.7877258377585112,0.59947186870051,1.0,0.6695601783852514,0.747090451812551,0.5361945434505218,0.9274187807086641,-0.6730558542303255,-0.5425657872883158,-0.5404014787259181,0.37230936500859724,-0.038914681734446066,-0.22384490736530366,0.3963841008482981,0.5930410592981268,0.5864218784666471,0.57428233673972,0.31169170263884327,0.3885068489190172,0.36863379905985927,0.1368585079744086,0.2766654957584045,0.6437282851410777,0.6839685524469045,,0.5736255529592064,-0.6746698926405013,,0.669577994756557,-0.6729936562016096,0.6822936224501222,0.7116691836928766,0.6225718293220566,0.4005352137316796,0.16207271376718593,0.18701199684839578,-0.1723995683124368,-0.017296238309682445,0.29073859046295475,-0.7079417625119947,0.5434638562673004,-0.5723652747845077,0.5568063222103615,-0.8065098261328083,0.21616308271888807,0.3883832690037305,-0.3883832690037305,0.21089789653368882,-0.23154136931476035,-0.2907385905163049,-0.013100750379932885
power_30_avg,0.10203190842522863,0.9088434009336608,0.9098212297768001,0.8501235936621967,0.6980618716350702,0.834254686150762,0.14263572304136746,0.5968420687690436,0.8266744541510725,0.6110339452879971,0.6502909381135493,0.8966713342352424,0.797124200109829,0.7761965293607094,0.7709473570856978,0.8769759408685344,0.8747013249595885,0.8734498472327321,0.9615541339703468,0.9436982272586331,0.9251615489304763,0.23783265893996225,0.6274338488552856,0.7464091529372543,0.7881344349385867,0.7515942561439042,0.9513726959800647,0.953266579654396,0.9513361703611588,-0.002633460889218252,0.6867307150118057,0.7018235387486788,0.7513457410212354,0.38453377309222053,-0.742489162572268,-0.7932710201560248,-0.7794094466182429,0.31035756764222483,0.9112061214538124,0.8975084764411759,0.892252212650294,0.6695601783852514,1.0,0.979104071163743,0.9205831333188494,0.7415818680603545,-0.9220985560176156,-0.8272527165640022,-0.7343845227298077,0.09963399815275138,0.009085288110987026,-0.21406946845197405,0.5212295916259309,0.8363294632567675,0.8240808132080683,0.8072892887017207,0.5238377973285524,0.6005177281144175,0.5653484872406752,0.24434234040424782,0.3741755409723151,0.8455834639793558,0.9851437084377207,,0.7790416752072099,-0.9574654803334774,,0.9999224209843758,-0.922056553039453,0.9630133402594014,0.9459598646969458,0.9333515010886034,0.1876561566503394,0.09340750312199561,0.3787366763326488,-0.14496712602488224,-0.017511055858789443,0.3136359771961612,-0.6273964397927805,0.4824838796241178,-0.5610434522426944,0.5194541772696133,-0.6716880865227213,0.3687031089888836,0.505202674723311,-0.505202674723311,0.398122528544235,-0.1958379227488495,-0.3136359703231686,-0.0331961372842721
power_30_max,0.1212150948563906,0.8988693412518519,0.9000752293139228,0.8583750617859051,0.6536443579336327,0.8594046474081184,0.16765977255459083,0.604095414940425,0.8217981461794178,0.6202608305346613,0.6500818887414546,0.8986989887924494,0.7997551677436248,0.7822167155462771,0.7777764705841353,0.8779694435521026,0.8751851445923358,0.8744850926437726,0.9507361170719272,0.9600716058405018,0.8973553642046446,0.3196458117536331,0.6376956728553098,0.7506546434758228,0.7834896581042405,0.7294064967667514,0.9443336471194853,0.945772080854777,0.9440026676195322,-0.00023132463179452968,0.6889080822953245,0.7481620505280087,0.7190262729268432,0.4616265992300897,-0.7442469664579511,-0.7620257139182379,-0.8168608578760784,0.38047445346035663,0.9029818552894403,0.9123023494953078,0.8588904498520348,0.747090451812551,0.979104071163743,1.0,0.8706838839183115,0.8169204648208037,-0.914256535182205,-0.7985455745025639,-0.7462320563585114,0.16303649140997606,0.010816373382416608,-0.21076129706193594,0.5280677513693048,0.831343551208275,0.8210390685127803,0.8039619935476083,0.5233331452372257,0.6029379188515572,0.5670231564320736,0.2574644149856683,0.38349658447713814,0.8126251820287891,0.9736149348015062,,0.7458604601296388,-0.9438336862177754,,0.979074426597047,-0.9142212537182531,0.9526333640220048,0.9620585363351588,0.9050505015325202,0.2671144230541345,0.11886211418148815,0.35263238428080385,-0.16465411807004654,-0.01975905722507803,0.3036913642901294,-0.6307934484539618,0.505428313732876,-0.5324743041705603,0.49958356052017633,-0.7301665316310566,0.37710551565641576,0.5718589305289273,-0.5718589305289273,0.3718238201852188,-0.21963507490312004,-0.3036913580198848,-0.03692228490534825
power_30_min,0.05117207202074008,0.8420524538768497,0.8434054673067135,0.75168727137324,0.7131807286637456,0.7032916299752537,0.07025360707177158,0.5259629738887603,0.752564161466268,0.5314261872484423,0.5582888017653774,0.8145624631700091,0.7286273976459094,0.6912014039967102,0.6884519707539176,0.7952531012701759,0.7932284505143005,0.7915843702363473,0.8821706375226488,0.8251803519265042,0.893148702577108,0.05515042579712808,0.5515900003907043,0.6708318334470655,0.7047228378246831,0.7735637814345253,0.8714617190546456,0.8740872019519726,0.8712018426933265,-0.006564245351367565,0.6187968581701317,0.5509895713543062,0.7850242470180626,0.14247455194117303,-0.6791506565888039,-0.8243110488673218,-0.6320129776251449,0.07088978762051976,0.8424483995817519,0.8064000088563078,0.9134977338994438,0.5361945434505218,0.9205831333188494,0.8706838839183115,1.0,0.5859570289038564,-0.8685659904197176,-0.8923971542031938,-0.5587317501146627,-0.1363437829879571,0.016686856306741712,-0.1801261667469253,0.48220098292479147,0.7506877196211025,0.7351240323134461,0.7183015157192018,0.5003599788117776,0.5694551808953726,0.5354752061430189,0.22975523702511413,0.31901760687664604,0.8054227921803403,0.9024563584289825,,0.7396380371201295,-0.8984060307101517,,0.9205677650542468,-0.8686075073346605,0.8837688982325984,0.8277649049866205,0.900701062077643,0.00974323511452016,0.025001498268683798,0.40280196989139966,-0.11489827744636377,-0.012792103045865226,0.27404595871105514,-0.5520581010557065,0.3463952704574427,-0.5491084037092927,0.49032488605682933,-0.5322336266575749,0.21441172802897265,0.26545538633804355,-0.26545538633804355,0.41651766683732777,-0.1526122503677909,-0.2740459480679988,-0.01827564687878863
power_30_std,0.16534760047674854,0.6998458031290002,0.7021467306818721,0.6900161786100969,0.48105083823238537,0.7085058883291443,0.23041738494419986,0.5054126030887311,0.6605517379984358,0.5294767641910588,0.5270462108716153,0.757469990482781,0.7020573130032289,0.6525612794018311,0.6411725860613202,0.7136597146194047,0.7107225374222695,0.7106977249705707,0.7525879120572394,0.7849455917206126,0.6884576123175004,0.4814930104810366,0.514547252855065,0.6047916823778932,0.6152190160745357,0.5168536787257759,0.7667682355118994,0.7664636261833845,0.7657668387299722,0.0065780344103039245,0.79124606158129,0.8762465639844479,0.6717902744357572,0.5547744079172717,-0.8209705651096576,-0.6939874650116427,-0.8610370575119002,0.4314148009081441,0.704002688514395,0.7573703084672575,0.6058026976156041,0.9274187807086641,0.7415818680603545,0.8169204648208037,0.5859570289038564,1.0,-0.7506545566279662,-0.5853901069206859,-0.6275590470355639,0.4195253780147308,-0.07374523285411545,-0.2644528316280068,0.3672302695278959,0.6616743725765434,0.6555156771099551,0.643122490917905,0.3566574577349265,0.4320604804943721,0.41100998814839396,0.18486034081674327,0.30429000702460596,0.7117698658854735,0.7638515629535914,,0.6278078054631876,-0.7478521635264573,,0.7416304308618709,-0.7505726133071114,0.7562519731765128,0.7857462840923484,0.691581162559393,0.4367269787816888,0.18063730549128368,0.18791742218592186,-0.16681668553822895,-0.016146941770107604,0.2939199710938368,-0.783822464404326,0.6355827373858566,-0.6450179420673517,0.6313343098069847,-0.8787530275195825,0.32625470506519116,0.4749988269780177,-0.4749988269780177,0.20455631281270836,-0.22308951653247364,-0.293919967263829,-0.04722816126538151
sensor_31_avg,-0.16244167304473908,-0.9016784898580458,-0.9041842854635878,-0.8400277977213332,-0.7002368847234232,-0.8294636955325608,-0.20514005429831994,-0.6669655712931885,-0.8596312322321874,-0.6644629496779334,-0.6838051512847514,-0.9182548494705439,-0.8387776435510731,-0.8179061974135582,-0.8156363244233807,-0.9088336648909886,-0.9067928583268308,-0.9066398284806428,-0.9463323853189826,-0.9282089894290863,-0.906055421185057,-0.25344650860329393,-0.6786571197946955,-0.7946491437119724,-0.805294294452374,-0.6371024474979393,-0.9654370261807135,-0.966759275023094,-0.9642007726072828,0.0034108624804726115,-0.6680509583309369,-0.6828090834129192,-0.7360750463824403,-0.3679057420722551,0.7208785339536079,0.7766342977587004,0.7564991664415328,-0.29212854537233257,-0.9039475289655106,-0.8924688319856834,-0.8816526031168729,-0.6730558542303255,-0.9220985560176156,-0.914256535182205,-0.8685659904197176,-0.7506545566279662,1.0,0.8893205776881703,0.7359768118607091,-0.0634353857112504,-0.0018745092783194195,0.2224594727564564,-0.5181732601602058,-0.8468212464904676,-0.8373150588653464,-0.8207850079250829,-0.5608293526623355,-0.6425279126944681,-0.6170882868113373,-0.3472397641331191,-0.43311213778967395,-0.768540110088903,-0.9536096986021881,,-0.6635733513908715,0.9833988317011951,,-0.9221316998176664,0.9999301887847236,-0.9447589444462687,-0.9278605502833301,-0.9098626228706754,-0.20763220568578836,-0.1473583017752198,-0.3724296030730955,0.16299264771428548,0.021192800950726384,-0.3316288919640774,0.6096543631486538,-0.4733000919185905,0.5461037968990518,-0.5129647573301473,0.650574394698523,-0.33735630979183373,-0.48358894091173327,0.48358894091173327,-0.38958294130477655,0.21985557382964474,0.3316288921273752,0.035298490644288076
sensor_31_max,-0.11712627025606683,-0.8180317082788904,-0.8207088895091098,-0.7448741154194941,-0.6666736721294491,-0.7175454761328771,-0.14042809233286735,-0.5845340261491048,-0.7526444980758613,-0.5712158480043796,-0.5520717250703449,-0.8125465847202008,-0.7560520495202899,-0.7146265025507494,-0.716492036892626,-0.8044375270443067,-0.802456114239621,-0.8018020887578804,-0.8348020089135756,-0.8053211124378147,-0.810975199172875,-0.13774808273219818,-0.5970131142390162,-0.7044059957740986,-0.6824778484566892,-0.7229152860956052,-0.8447519631576813,-0.8475417775557768,-0.8436913568530126,0.008767245569332827,-0.5463088114854069,-0.4827521896950542,-0.7292965192590678,-0.07066044059358054,0.6106874924231738,0.7700295740861585,0.5612191544097145,0.005198785913567147,-0.8199035897994698,-0.7999343854510876,-0.8848271308171809,-0.5425657872883158,-0.8272527165640022,-0.7985455745025639,-0.8923971542031938,-0.5853901069206859,0.8893205776881703,1.0,0.4654216521802505,0.2810557845638037,-0.04295363021091904,0.1284641940216752,-0.5074525276533299,-0.7237415441566988,-0.7083178155986533,-0.6916437222348001,-0.5409386595002269,-0.616888186312496,-0.5919610890312692,-0.325658261997739,-0.38263165802463434,-0.634062414476329,-0.8467415092999415,,-0.546144105790668,0.8738711153570199,,-0.8272693653157673,0.8892928723863427,-0.832515869548303,-0.8052067085697957,-0.8144144087085116,-0.09021691400973629,-0.09147346778714192,-0.38263530270268586,0.14655123509807558,0.01745091648002157,-0.24175320973629238,0.46679895987484554,-0.21160597039985884,0.4432693628509023,-0.38744424467831284,0.4940674953743203,-0.05822783844401942,-0.22538339477511352,0.22538339477511352,-0.3900580626375916,0.1872374643199392,0.24175320759865007,0.020419887456209016
sensor_31_min,-0.13970450724758213,-0.7052257849323952,-0.7059912671314467,-0.663726669318123,-0.5001621445172801,-0.6780822483550968,-0.18445309798724968,-0.5333186367103007,-0.6791642907782555,-0.5330429063029586,-0.6079296036320575,-0.7310669619005205,-0.6391960536254311,-0.6570975440059958,-0.6495864761939109,-0.7189524290027385,-0.717473571960556,-0.7170146248821171,-0.7602414327563815,-0.7765246717246349,-0.7315285368685367,-0.2850035285426336,-0.5542610719412251,-0.6336028582798074,-0.6797445003732427,-0.3119286563257326,-0.7891371863709161,-0.787275903311054,-0.7913872488761576,-0.0012277166296945758,-0.4776277568154542,-0.5796522445707505,-0.4567534626253101,-0.5535884724741553,0.5215612465165156,0.4975699973443675,0.6339797967140071,-0.5024573076443648,-0.7043003763649716,-0.7031968352516588,-0.6128984053737947,-0.5404014787259181,-0.7343845227298077,-0.7462320563585114,-0.5587317501146627,-0.6275590470355639,0.7359768118607091,0.4654216521802505,1.0,-0.42975066994495775,-0.016177740595679314,0.1834029328620269,-0.411565065942973,-0.7154840605348112,-0.7120462900400198,-0.7036060041571014,-0.4124584987072167,-0.4784515314700339,-0.46077125352681386,-0.24472646731015335,-0.3501253425959372,-0.5930407441166543,-0.7639717966439701,,-0.5260439998398987,0.7419146676533077,,-0.7343869939826875,0.7358495556901887,-0.763357181523998,-0.7761028387834469,-0.7325707001671979,-0.260853638315426,-0.13799270594290136,-0.2662054477170139,0.12089257152878127,0.01823691524765786,-0.31703580269881826,0.4709900862202949,-0.5304226321810361,0.36579747854635986,-0.36340896793483474,0.5551239652284528,-0.546337359106267,-0.665285301669564,0.665285301669564,-0.28892109751948164,0.1747078002596055,0.31703580890333194,0.046389430587858355
sensor_31_std,0.07322703097084314,0.08412466925900823,0.08453675768191846,0.10484204673619701,0.026537612911290382,0.12864968795101656,0.12295469281507573,0.0814593974285819,0.13379488919618304,0.11321346591685744,0.17428904230621106,0.14736184251314052,0.13036930293344898,0.12957775221833562,0.10931136965305974,0.11750639756834179,0.11801169042381526,0.11749203640681177,0.14904892651864007,0.18197869523161292,0.11739657832830364,0.4193427726151621,0.06031817674527736,0.08120424460923716,0.13745070086082853,-0.18176829789071214,0.14322454126403492,0.14295354848986416,0.14509267336374757,0.014988988430286433,0.38269406380760984,0.4831208752268436,0.11702648233196108,0.5440980800408256,-0.3474127948787329,-0.09652644963299721,-0.43025274083847964,0.5193048790087484,0.08557687278959385,0.1211962784951619,-0.08694205459496426,0.37230936500859724,0.09963399815275138,0.16303649140997606,-0.1363437829879571,0.4195253780147308,-0.0634353857112504,0.2810557845638037,-0.42975066994495775,1.0,-0.1183351424964945,-0.2049607308421016,-0.06036649078439578,0.14460590274206708,0.14790880226142827,0.1530749735884262,-0.0937887094618201,-0.08194817646975709,-0.0753999084942461,-0.11289511763728434,0.01518582796757307,0.27352036596618307,0.1261714870289894,,0.24173236258651332,-0.068205207137892,,0.0996671573923058,-0.0634096868504262,0.15372866940614113,0.18263455286540262,0.11375640974882152,0.42474923623145633,0.10416607884430565,-0.10070482171517108,-0.02661560367423863,-0.00660025326529884,0.21122134001328965,-0.4502339033132076,0.5572670758793664,-0.3443033646035522,0.38044965836989325,-0.4404089134755766,0.5566668545242939,0.4493694826576153,-0.4493694826576153,-0.07510976470024366,-0.05707912534857572,-0.21122134608420992,-0.037162170600201605
sensor_32_avg,0.01227910277012294,0.08646424455817373,0.0809095213852025,0.07109223764343575,0.0462765811378101,0.09258215176050184,0.0028617440782691076,0.04244789357340055,0.005956532148807971,0.052578617710645384,0.02157484771677709,0.01101790098038697,0.010087598620012489,0.040290817646898985,0.06314861334913296,0.0775773204912288,0.06868447737231312,0.075414204845106,0.019024607892185793,0.03305243522104969,0.012316261587540924,-0.042040054025496924,0.07426214958569731,0.047242563678232485,0.011545944979329124,0.03309321583519988,0.022364590796797555,0.01700903973036561,0.020549478001710787,0.017989302247654895,-0.15212194674385449,-0.13671077360293876,-0.09046095641104854,-0.055397991163511476,0.12913086032858606,0.0716017120566657,0.11014151882183294,-0.046200167339372177,0.08143384724370703,0.07891424432103919,0.08177645917135903,-0.038914681734446066,0.009085288110987026,0.010816373382416608,0.016686856306741712,-0.07374523285411545,-0.0018745092783194195,-0.04295363021091904,-0.016177740595679314,-0.1183351424964945,1.0,0.9067094554140008,0.7083765817697935,0.04008307580772993,0.0653447191847808,0.07276129100132891,0.2767211325482635,0.2591481491499589,0.2450136762715051,0.22151535809773448,0.0924878149194626,-0.11988931434933112,0.017301293148022315,,-0.10915034554641478,0.004269379172552177,,0.00902873761038927,-0.0019658797076227146,0.014261072277853075,0.028788208722218444,0.010491176493518209,-0.05117701117037761,-0.002798856197559156,0.08223319378043983,-0.014190488876057037,0.006252055980735627,-0.006678671992064901,0.16965601541526937,-0.15593958344650438,0.1924571435255482,-0.20490340512838037,0.10388781206356071,-0.06722883447952856,0.052506149675970885,-0.052506149675970885,0.0818158373385733,-0.013711591993590757,0.006678683762502151,0.052115057524287224
sensor_33_avg,0.03380415822428334,-0.1425583668550001,-0.1492095701827101,-0.12397223616590766,-0.15225807427198423,-0.10471640850123315,0.01684763585111502,-0.07638412701562247,-0.17571162106853289,-0.07817520258589533,-0.12663052967149308,-0.21038788988245644,-0.1823860079366063,-0.11803232019961266,-0.11841954442794671,-0.12861570936868763,-0.13545688519296872,-0.13238265753044365,-0.20722391160840078,-0.18665741729991328,-0.20948521248421537,-0.10964841940317853,-0.04516584337770538,-0.10863538635331217,-0.16545767683679097,-0.08796320313821299,-0.20639508821595354,-0.21392622320671745,-0.20898358158595132,0.010387621838701806,-0.3457378194415922,-0.34066739293450266,-0.2783181293841117,-0.19107003657703206,0.32891038007384743,0.26421544755764703,0.32696781122012347,-0.16921826625530478,-0.14773246783483993,-0.1454489462132166,-0.1294730949158701,-0.22384490736530366,-0.21406946845197405,-0.21076129706193594,-0.1801261667469253,-0.2644528316280068,0.2224594727564564,0.1284641940216752,0.1834029328620269,-0.2049607308421016,0.9067094554140008,1.0,0.5457661985684517,-0.16251515797541258,-0.1564461501537759,-0.1436521757444748,0.17022735521189672,0.14649980893750197,0.15963326185378535,0.131303631459502,0.04787246946505112,-0.339791774968588,-0.21108426543953895,,-0.3029477148240262,0.2288149864040451,,-0.214151450450046,0.22237659594926631,-0.21006513981138863,-0.18964697143955875,-0.21202111367754736,-0.10775065451635893,0.023876535383431267,-0.02018902621464048,0.012806667814317212,0.006714680895742894,-0.1247883286387382,0.34957887008384964,-0.3298322838795944,0.3531811488793499,-0.3587059949247523,0.28341104830986685,-0.21244349112685182,-0.09502465630845741,0.09502465630845741,-0.029519065880470773,0.030075377558405843,0.12478834143645735,0.053664697417685786
sensor_34_avg,0.19247554860834598,0.6057214959718907,0.599724326030309,0.5587657025558725,0.44133089968529077,0.5830749893634453,0.18864676680063214,0.45822972695047626,0.47757389044506166,0.4779510932393009,0.4183318709648486,0.5290529133019277,0.48531098630272684,0.5149320292838827,0.5402081740068443,0.5786877958895408,0.5702143026002385,0.5753938445370488,0.5302598939966572,0.5442899189488205,0.4917165365742728,0.12208797525054468,0.496027143237126,0.5213847631905356,0.47736096489178526,0.41543399634869865,0.5379147592265664,0.5316077547077347,0.5325297134575367,0.018724449985564922,0.2203527061183168,0.2532966296159827,0.303992089483657,0.16398984958056823,-0.27552871513290844,-0.3492258044797689,-0.3136235962614457,0.11783069665410803,0.6020896957455337,0.604026592441787,0.5732964531757568,0.3963841008482981,0.5212295916259309,0.5280677513693048,0.48220098292479147,0.3672302695278959,-0.5181732601602058,-0.5074525276533299,-0.411565065942973,-0.06036649078439578,0.7083765817697935,0.5457661985684517,1.0,0.5138787791897406,0.5261090820236289,0.5014435559091469,0.5097519429157772,0.5602235851261441,0.5331487053746808,0.3635158899515785,0.39271558523035544,0.3056080145428993,0.5359656294669626,,0.27450843774570544,-0.5167680134162685,,0.5212394990750057,-0.5182436967970068,0.5279984503774428,0.5414708156947886,0.4966355236846031,0.07828408357730895,0.1641906678828909,0.30875575283306694,-0.14949738826423678,-0.009815504312579729,0.1780565372696853,-0.17065066075499052,0.10116225935105855,-0.09761647780457217,0.06883885423070227,-0.2782539648406092,0.09821392639064679,0.3248426594605539,-0.3248426594605539,0.31708211750115034,-0.19206422697066472,-0.17805652265832356,0.03703534478022198
sensor_35_avg,0.43381897016861076,0.830720482061533,0.8271933077277974,0.7475989470636372,0.677944912525515,0.7481298223768316,0.45506999079733096,0.8253511045377723,0.8345483351785296,0.8119037827998239,0.9146217554061964,0.8767600173676693,0.7907052139170254,0.8473869077200653,0.8395034251193828,0.8748694343880471,0.8751032434627799,0.8756560692293419,0.8648279390458657,0.8515146509719013,0.8291496418610399,0.2057093447951814,0.8307114568056512,0.8978462107537438,0.96621127788474,0.5445478470978872,0.8760703908668875,0.8765843393548151,0.8764907557027825,-0.0016915817305737445,0.5540579504887917,0.6115309107675105,0.5981544619812987,0.4332576794043933,-0.605084511800392,-0.6396781325188338,-0.6843254715687012,0.37394894934784806,0.8280662610014734,0.8153861873529054,0.7862004825501852,0.5930410592981268,0.8363294632567675,0.831343551208275,0.7506877196211025,0.6616743725765434,-0.8468212464904676,-0.7237415441566988,-0.7154840605348112,0.14460590274206708,0.04008307580772993,-0.16251515797541258,0.5138787791897406,1.0,0.9728652272525975,0.9558410518983649,0.5521757795114228,0.6239579641221499,0.6052445642391524,0.46409170118137333,0.6699595698772787,0.6836635195060857,0.8680743978431652,,0.6021589512338822,-0.8392202424571951,,0.8363414938756416,-0.8468438642398006,0.8654236368036639,0.8512384930866711,0.8337279842004478,0.16417623911362672,0.4093545195467278,0.3670241826180208,-0.15561998849131023,-0.01615283052941205,0.33908148224129625,-0.5116758701545498,0.4829922800326507,-0.43940870658279885,0.4234195926705509,-0.573834349400588,0.40962037337074275,0.5486767888767766,-0.5486767888767766,0.3894764930045667,-0.2109450191671781,-0.33908149193474174,0.033424289320169435
sensor_36_avg,0.43363591573929894,0.8200525194317548,0.8145215592057585,0.7468052369884205,0.6489035454807363,0.7494108693943263,0.4606516112399956,0.8102677649669652,0.7924260096598591,0.8219169397740447,0.9041317801879487,0.8760058222994966,0.7834951861415594,0.8335376365145258,0.8436876174804684,0.8712212342305887,0.8684089909844188,0.8708748253894754,0.8563325633824912,0.8439822798928235,0.8196733317031607,0.20776443845611003,0.8196876967664838,0.8830197802493139,0.9532287012906305,0.5294963581365855,0.865977041390105,0.8652686765752258,0.8660345515275129,-0.0016355650764874803,0.5431818946901438,0.6070669430774853,0.5813663437902844,0.4436264952709434,-0.5929007220655865,-0.6223073659383566,-0.6789921888211974,0.3863056535857048,0.8152182561722547,0.8039031175110718,0.7695236645978061,0.5864218784666471,0.8240808132080683,0.8210390685127803,0.7351240323134461,0.6555156771099551,-0.8373150588653464,-0.7083178155986533,-0.7120462900400198,0.14790880226142827,0.0653447191847808,-0.1564461501537759,0.5261090820236289,0.9728652272525975,1.0,0.9761225546316651,0.5740927071049121,0.6421039414332814,0.6095948330296417,0.5017510891513257,0.6569732251531211,0.6738454330002719,0.8564242991085572,,0.5935341569431982,-0.8289581999520262,,0.8241081802451029,-0.8373388974391978,0.8552338819554204,0.8427693191177192,0.8219084206072763,0.1670193546322956,0.41395803200583503,0.35437563515388626,-0.1582726685931734,-0.015201601164975194,0.3268105188281035,-0.5024763172113506,0.4850248202970859,-0.4262345886515311,0.4138040777419231,-0.5711611010690382,0.4089059821966073,0.5554914671463204,-0.5554914671463204,0.3756539873664262,-0.21503389615860455,-0.32681053265903204,0.04354551785810895
sensor_37_avg,0.43294258544346065,0.8079635949968254,0.8027498211135706,0.7496283480108825,0.6225425021177771,0.743712277627876,0.47118542510047706,0.7958841244378514,0.7810819120716149,0.8011332229880422,0.9086539222079872,0.8619610364287349,0.7803354526335519,0.8358701586434943,0.8217088111711721,0.8660351388502324,0.8628380890203768,0.8649234180758726,0.8411664536068081,0.8281164534068922,0.807071768634993,0.20665948149881186,0.8191261948449082,0.8643207171184476,0.9420441085138677,0.5178360285766881,0.852650916574153,0.8513431008344465,0.852770733693292,-0.0019341382312295268,0.5355107297419786,0.5977483510468481,0.5719925082146229,0.43690172072343386,-0.5837479651194514,-0.6115802377128361,-0.6683703952665174,0.38227153741905173,0.8032587308755097,0.7910388298556238,0.7575311265502015,0.57428233673972,0.8072892887017207,0.8039619935476083,0.7183015157192018,0.643122490917905,-0.8207850079250829,-0.6916437222348001,-0.7036060041571014,0.1530749735884262,0.07276129100132891,-0.1436521757444748,0.5014435559091469,0.9558410518983649,0.9761225546316651,1.0,0.5902263309419901,0.6661480161028988,0.6611644421102874,0.4995843338654698,0.6454023992249751,0.6599002811575859,0.8413836798183577,,0.5810928284934332,-0.8110541362745182,,0.80730965058317,-0.820809307636396,0.8406097498293137,0.826907881752669,0.810564215272571,0.16554202734152812,0.41838378320270886,0.352991820431137,-0.1490075123868227,-0.014857236632492452,0.3210059753584815,-0.49527589531586347,0.47939056192992197,-0.42012816172200146,0.407847496824455,-0.5600471119319281,0.40866507135946634,0.5484487464629132,-0.5484487464629132,0.37628674176112237,-0.20442771424596623,-0.3210059910790422,0.034940045346096404
sensor_38_avg,0.2766709372212682,0.5663907412434221,0.5569649118042955,0.53659107991679,0.3962188102862534,0.5503510896485077,0.3160253311712014,0.5062857254839938,0.5115668134356185,0.5249984780170841,0.4861216554223062,0.532414341605586,0.502659514482952,0.5901852395495109,0.5670447322903045,0.6337399049089747,0.6208960440316273,0.6276169944018591,0.5518316609621585,0.5576066301175532,0.521191729509371,0.07988365720278656,0.5586477806500679,0.5573144886147625,0.515198199865058,0.38668151939197803,0.5671099043407837,0.5613979087837734,0.5640248792781754,-0.0068855319211240384,0.19541837958972993,0.23951658832186587,0.2915150209393926,0.18398549337124082,-0.24934471502110747,-0.3358877717028795,-0.30960461734417244,0.14774915717319756,0.5583813503902977,0.551136916191519,0.5459124407514486,0.31169170263884327,0.5238377973285524,0.5233331452372257,0.5003599788117776,0.3566574577349265,-0.5608293526623355,-0.5409386595002269,-0.4124584987072167,-0.0937887094618201,0.2767211325482635,0.17022735521189672,0.5097519429157772,0.5521757795114228,0.5740927071049121,0.5902263309419901,1.0,0.9633463934774342,0.8550395503783668,0.5386892803667309,0.48773284483903756,0.3065427102297789,0.5516711643873523,,0.25920351559298976,-0.5412288336912673,,0.5238392601103962,-0.5608484310312652,0.5478274774172802,0.5545469900388967,0.5204569364773584,0.04838398566409403,0.260243007732182,0.2745824493154684,-0.09790385749399884,-0.009261529452918743,0.15235383774549088,-0.15675883043852148,0.12069509355163749,-0.10284194667734466,0.0873714925291076,-0.25411196675833,0.11859549744379698,0.33501310334039847,-0.33501310334039847,0.284361661075757,-0.12524308596273165,-0.1523538412277738,0.048907533470973784
